long,lat,order,hole,piece,id,group
518889.36272261,115516.55820295,38547,FALSE,1,E07000227,E07000227.1
519938.23719497,113716.07271404,38548,FALSE,1,E07000227,E07000227.1
520141.37711024,113438.57532537,38549,FALSE,1,E07000227,E07000227.1
520133.4887179,112717.72719029,38550,FALSE,1,E07000227,E07000227.1
520131.06216856,112495.98286891,38551,FALSE,1,E07000227,E07000227.1
520130.775219,112469.75934127,38552,FALSE,1,E07000227,E07000227.1
519427.98139234,112498.39713497,38553,FALSE,1,E07000227,E07000227.1
519375.76360751,112464.64349393,38554,FALSE,1,E07000227,E07000227.1
518986.05963368,111286.92157847,38555,FALSE,1,E07000227,E07000227.1
519140.13649689,110714.9730352,38556,FALSE,1,E07000227,E07000227.1
519489.11858771,109657.11830524,38557,FALSE,1,E07000227,E07000227.1
519466.78527320997,109451.20038673,38558,FALSE,1,E07000227,E07000227.1
519743.7898097,109078.33789571,38559,FALSE,1,E07000227,E07000227.1
519823.19755342,108796.89463964,38560,FALSE,1,E07000227,E07000227.1
519793.74401142,108792.71257545,38561,FALSE,1,E07000227,E07000227.1
516686.15883496,108351.47880912,38562,FALSE,1,E07000227,E07000227.1
515161.32561559,109610.07805114,38563,FALSE,1,E07000227,E07000227.1
515232.42234852,109801.67422679,38564,FALSE,1,E07000227,E07000227.1
515234.82163547,109807.87256858,38565,FALSE,1,E07000227,E07000227.1
515141.12285399,109871.27431663,38566,FALSE,1,E07000227,E07000227.1
515094.01531713,109876.68644984,38567,FALSE,1,E07000227,E07000227.1
515089.72336099,109875.75122759,38568,FALSE,1,E07000227,E07000227.1
515047.41817402,109870.87553,38569,FALSE,1,E07000227,E07000227.1
515047.31737255,109870.87402958,38570,FALSE,1,E07000227,E07000227.1
515042.5186059,109883.47046989,38571,FALSE,1,E07000227,E07000227.1
515045.51755672,109908.87360363,38572,FALSE,1,E07000227,E07000227.1
515047.57391441,109997.16343495,38573,FALSE,1,E07000227,E07000227.1
515047.62149899,109999.2779453,38574,FALSE,1,E07000227,E07000227.1
515047.62149823,109999.37794578,38575,FALSE,1,E07000227,E07000227.1
515045.11413121,110108.37725711,38576,FALSE,1,E07000227,E07000227.1
515033.71828194,110237.78072207,38577,FALSE,1,E07000227,E07000227.1
515019.91521875,110325.47597019,38578,FALSE,1,E07000227,E07000227.1
515001.91535095,110406.37315829001,38579,FALSE,1,E07000227,E07000227.1
514993.43119907,110503.17166852,38580,FALSE,1,E07000227,E07000227.1
514992.49409321,110671.4754294,38581,FALSE,1,E07000227,E07000227.1
515001.91297132,110713.27692185,38582,FALSE,1,E07000227,E07000227.1
515045.31483812,110800.58290289,38583,FALSE,1,E07000227,E07000227.1
515084.01056511,110885.38685678,38584,FALSE,1,E07000227,E07000227.1
515124.25593968,111003.58392623,38585,FALSE,1,E07000227,E07000227.1
515176.31124603,111162.78317099,38586,FALSE,1,E07000227,E07000227.1
514046.1963271,110816.77352408,38587,FALSE,1,E07000227,E07000227.1
513579.98753148,110993.67016715,38588,FALSE,1,E07000227,E07000227.1
513421.08193847,111554.26973054,38589,FALSE,1,E07000227,E07000227.1
512913.17901209,111494.47025692,38590,FALSE,1,E07000227,E07000227.1
512051.2730601,110140.44997881,38591,FALSE,1,E07000227,E07000227.1
511732.57300157,110098.44496964,38592,FALSE,1,E07000227,E07000227.1
511815.86704825,110875.74610357,38593,FALSE,1,E07000227,E07000227.1
510893.05041178,110830.63175941,38594,FALSE,1,E07000227,E07000227.1
510700.54046753,111587.23481983,38595,FALSE,1,E07000227,E07000227.1
510441.03983374,111539.63431107,38596,FALSE,1,E07000227,E07000227.1
509850.44967373,109829.09915378,38597,FALSE,1,E07000227,E07000227.1
509286.03836747,110061.59711089,38598,FALSE,1,E07000227,E07000227.1
508998.30816582,111806.92713269,38599,FALSE,1,E07000227,E07000227.1
508723.90605065,111958.42398987,38600,FALSE,1,E07000227,E07000227.1
508081.20933581,110508.88659094,38601,FALSE,1,E07000227,E07000227.1
507258.08687206,110612.48481029,38602,FALSE,1,E07000227,E07000227.1
507328.77931129,111647.20262343,38603,FALSE,1,E07000227,E07000227.1
506854.67121844,111641.7003782,38604,FALSE,1,E07000227,E07000227.1
506968.77228472,112095.90876578,38605,FALSE,1,E07000227,E07000227.1
506093.86121959,111426.49489043,38606,FALSE,1,E07000227,E07000227.1
506094.96421745,110611.68160449,38607,FALSE,1,E07000227,E07000227.1
505583.54200064,112227.60190331,38608,FALSE,1,E07000227,E07000227.1
504552.63234722,110989.78208233,38609,FALSE,1,E07000227,E07000227.1
504244.52446929,111080.48603289,38610,FALSE,1,E07000227,E07000227.1
503872.01678198,110313.27974788,38611,FALSE,1,E07000227,E07000227.1
503311.01268777,110098.17832331,38612,FALSE,1,E07000227,E07000227.1
502966.8993343,110661.48010556,38613,FALSE,1,E07000227,E07000227.1
502288.89061112,110443.77892246,38614,FALSE,1,E07000227,E07000227.1
502536.09704373,110115.17103879,38615,FALSE,1,E07000227,E07000227.1
501735.3842814,110163.26462434,38616,FALSE,1,E07000227,E07000227.1
501332.48892976,110797.67594,38617,FALSE,1,E07000227,E07000227.1
502180.90075813,111387.983605,38618,FALSE,1,E07000227,E07000227.1
502493.49724672,111068.37436486,38619,FALSE,1,E07000227,E07000227.1
502532.10453114,111778.08585695,38620,FALSE,1,E07000227,E07000227.1
502526.91966268,111968.83378869,38621,FALSE,1,E07000227,E07000227.1
502324.5120561,112140.2844323,38622,FALSE,1,E07000227,E07000227.1
502181.63540493,112123.61490278,38623,FALSE,1,E07000227,E07000227.1
501663.06997729,112664.10981442,38624,FALSE,1,E07000227,E07000227.1
501647.19784221,112680.29224455,38625,FALSE,1,E07000227,E07000227.1
501650.30877181,112690.42807746,38626,FALSE,1,E07000227,E07000227.1
501852.23461709,113348.33172753,38627,FALSE,1,E07000227,E07000227.1
501941.69169925,113639.80668544,38628,FALSE,1,E07000227,E07000227.1
501965.62981365,113640.86572173,38629,FALSE,1,E07000227,E07000227.1
502554.40420759,113666.91236056,38630,FALSE,1,E07000227,E07000227.1
502988.40352596,113676.31187139,38631,FALSE,1,E07000227,E07000227.1
502905.7021238,113953.01891836,38632,FALSE,1,E07000227,E07000227.1
502968.63871891,114033.02139761,38633,FALSE,1,E07000227,E07000227.1
502720.58785191,114234.76993172,38634,FALSE,1,E07000227,E07000227.1
502297.47674629,114700.40152288,38635,FALSE,1,E07000227,E07000227.1
502194.88956116,115428.64565362,38636,FALSE,1,E07000227,E07000227.1
503090.81515515,115872.25373991,38637,FALSE,1,E07000227,E07000227.1
503454.82732464,116450.85422202,38638,FALSE,1,E07000227,E07000227.1
503506.75497058,116411.25047206,38639,FALSE,1,E07000227,E07000227.1
503874.54157149,116130.74977831,38640,FALSE,1,E07000227,E07000227.1
504644.56010198,116187.15307008,38641,FALSE,1,E07000227,E07000227.1
504529.8609001,116883.26337757,38642,FALSE,1,E07000227,E07000227.1
505287.78686338,117319.76514155,38643,FALSE,1,E07000227,E07000227.1
505294.49677633,117872.97534034,38644,FALSE,1,E07000227,E07000227.1
505327.09964261,117965.08032949,38645,FALSE,1,E07000227,E07000227.1
505470.09547926,117960.3834358,38646,FALSE,1,E07000227,E07000227.1
505578.60320748,118100.48717048,38647,FALSE,1,E07000227,E07000227.1
505634.9013049,118129.09039797,38648,FALSE,1,E07000227,E07000227.1
505652.99945112,118134.68907072,38649,FALSE,1,E07000227,E07000227.1
506467.90715056,118039.29803804,38650,FALSE,1,E07000227,E07000227.1
505728.90444061,118145.98725114,38651,FALSE,1,E07000227,E07000227.1
505700.80501098,118150.28566736,38652,FALSE,1,E07000227,E07000227.1
505687.90139526,118151.38517801,38653,FALSE,1,E07000227,E07000227.1
505662.49811145,118148.78543375,38654,FALSE,1,E07000227,E07000227.1
505615.40170327,118136.98790535,38655,FALSE,1,E07000227,E07000227.1
505576.90484442,118113.58363991,38656,FALSE,1,E07000227,E07000227.1
505407.89412107,117965.68102221,38657,FALSE,1,E07000227,E07000227.1
505322.59823623,118006.57903437,38658,FALSE,1,E07000227,E07000227.1
505208.35876044,118339.18677376,38659,FALSE,1,E07000227,E07000227.1
505106.69352407,118467.98341919,38660,FALSE,1,E07000227,E07000227.1
504983.49350435,118515.39043629,38661,FALSE,1,E07000227,E07000227.1
504059.57065311,118483.28848078,38662,FALSE,1,E07000227,E07000227.1
503629.91534717,118189.37381084,38663,FALSE,1,E07000227,E07000227.1
503298.44503244,118126.83987273,38664,FALSE,1,E07000227,E07000227.1
503107.6466117,118253.75968368,38665,FALSE,1,E07000227,E07000227.1
502983.73972355,118336.18300139,38666,FALSE,1,E07000227,E07000227.1
503034.02482619,118402.18337049,38667,FALSE,1,E07000227,E07000227.1
503513.26080704,119031.19145665,38668,FALSE,1,E07000227,E07000227.1
503561.4272964,119328.58670179,38669,FALSE,1,E07000227,E07000227.1
503377.27421982,119523.85316829,38670,FALSE,1,E07000227,E07000227.1
503546.35995686,120459.59295996,38671,FALSE,1,E07000227,E07000227.1
503414.07119964,120994.0603026,38672,FALSE,1,E07000227,E07000227.1
503758.39811482,121353.82814499,38673,FALSE,1,E07000227,E07000227.1
503886.11269191,122253.04275088,38674,FALSE,1,E07000227,E07000227.1
504858.93668266,122285.43584239,38675,FALSE,1,E07000227,E07000227.1
504742.3402536,122913.44481759,38676,FALSE,1,E07000227,E07000227.1
504116.53029741,123174.4511649,38677,FALSE,1,E07000227,E07000227.1
504594.25521901,124228.66670106,38678,FALSE,1,E07000227,E07000227.1
504977.76314621,124025.76365131,38679,FALSE,1,E07000227,E07000227.1
505543.97465445,124602.78358916,38680,FALSE,1,E07000227,E07000227.1
506295.17995147,124503.89313731,38681,FALSE,1,E07000227,E07000227.1
506255.58723535,125241.80235784,38682,FALSE,1,E07000227,E07000227.1
506994.90082525,125717.32562132,38683,FALSE,1,E07000227,E07000227.1
507154.3135105,127163.04759717,38684,FALSE,1,E07000227,E07000227.1
506942.01160887,127705.757256,38685,FALSE,1,E07000227,E07000227.1
506391.6158927,127874.34137492,38686,FALSE,1,E07000227,E07000227.1
506643.30957038,128756.66871136,38687,FALSE,1,E07000227,E07000227.1
506808.01017491,128952.16934616,38688,FALSE,1,E07000227,E07000227.1
506930.00525556,129667.8898064,38689,FALSE,1,E07000227,E07000227.1
506358.6128522,129664.47948816,38690,FALSE,1,E07000227,E07000227.1
506293.59961513,130328.99072538,38691,FALSE,1,E07000227,E07000227.1
506712.69218212,130790.00586916,38692,FALSE,1,E07000227,E07000227.1
506139.88317397,131185.60016624,38693,FALSE,1,E07000227,E07000227.1
505688.7919045,133878.24512356,38694,FALSE,1,E07000227,E07000227.1
505934.88429306,134201.05969149,38695,FALSE,1,E07000227,E07000227.1
508987.34264333,134515.16947369,38696,FALSE,1,E07000227,E07000227.1
509217.04308551,134932.16206606,38697,FALSE,1,E07000227,E07000227.1
509407.35400383,134602.46543022,38698,FALSE,1,E07000227,E07000227.1
509155.0437271,134355.76465244,38699,FALSE,1,E07000227,E07000227.1
509440.35359783,134337.36031937,38700,FALSE,1,E07000227,E07000227.1
510769.57824042003,135177.47716363,38701,FALSE,1,E07000227,E07000227.1
512090.90137263,135563.68831125,38702,FALSE,1,E07000227,E07000227.1
512679.81049078,136476.69327571,38703,FALSE,1,E07000227,E07000227.1
513166.62074466,136290.49115923,38704,FALSE,1,E07000227,E07000227.1
515012.65769005,137031.01605526,38705,FALSE,1,E07000227,E07000227.1
515392.46894976,136735.01356216,38706,FALSE,1,E07000227,E07000227.1
516133.97086274,136930.91986301,38707,FALSE,1,E07000227,E07000227.1
517212.47850075,137612.91769413,38708,FALSE,1,E07000227,E07000227.1
517711.88061888,137493.22322801,38709,FALSE,1,E07000227,E07000227.1
519040.20018845,137534.71775927,38710,FALSE,1,E07000227,E07000227.1
520001.89963616,138197.51527179,38711,FALSE,1,E07000227,E07000227.1
520779.01512614,138195.20554336,38712,FALSE,1,E07000227,E07000227.1
522202.71975873,139201.40292611,38713,FALSE,1,E07000227,E07000227.1
523156.52297595,139676.29091222,38714,FALSE,1,E07000227,E07000227.1
525571.46952591,139478.98096561,38715,FALSE,1,E07000227,E07000227.1
526024.2668887,139249.87307938,38716,FALSE,1,E07000227,E07000227.1
525223.76928549,138414.95933004,38717,FALSE,1,E07000227,E07000227.1
505238.12295314,118163.89744298,38718,FALSE,2,E07000227,E07000227.2
505234.28632227,117565.86848009,38719,FALSE,2,E07000227,E07000227.2
505233.38652635,117483.87062401,38720,FALSE,2,E07000227,E07000227.2
504809.47669484,117086.56821078,38721,FALSE,2,E07000227,E07000227.2
504787.37131806,117098.8647861,38722,FALSE,2,E07000227,E07000227.2
504506.26293729,116875.56546652,38723,FALSE,2,E07000227,E07000227.2
504612.65939524,116199.4497192,38724,FALSE,2,E07000227,E07000227.2
503900.63813496,116149.05461052,38725,FALSE,2,E07000227,E07000227.2
503663.63973365,116479.85542409,38726,FALSE,2,E07000227,E07000227.2
503559.00512348,116434.09925446,38727,FALSE,2,E07000227,E07000227.2
503438.30405784,116481.7837041,38728,FALSE,2,E07000227,E07000227.2
503114.12099698,116239.55340201,38729,FALSE,2,E07000227,E07000227.2
502716.7994381,115688.95445954,38730,FALSE,2,E07000227,E07000227.2
502536.5985645,115602.74818967,38731,FALSE,2,E07000227,E07000227.2
502165.28921264,115435.84383876,38732,FALSE,2,E07000227,E07000227.2
502191.86476902,115044.96686915,38733,FALSE,2,E07000227,E07000227.2
502190.1896605,114832.23472432,38734,FALSE,2,E07000227,E07000227.2
502356.7790066,114542.35428907,38735,FALSE,2,E07000227,E07000227.2
502343.79190282,114442.72754596,38736,FALSE,2,E07000227,E07000227.2
501836.08394003997,114783.13712222,38737,FALSE,2,E07000227,E07000227.2
500655.96101582,116059.55781403,38738,FALSE,2,E07000227,E07000227.2
500927.77392426,117503.38839229,38739,FALSE,2,E07000227,E07000227.2
502157.21361738,118233.48450519,38740,FALSE,2,E07000227,E07000227.2
502355.00961018,117531.17486074,38741,FALSE,2,E07000227,E07000227.2
502820.32486137,117548.67819056,38742,FALSE,2,E07000227,E07000227.2
503181.54149969,118104.78527581,38743,FALSE,2,E07000227,E07000227.2
503215.98883707,118136.1185493,38744,FALSE,2,E07000227,E07000227.2
503420.15127111,118045.88035556,38745,FALSE,2,E07000227,E07000227.2
503726.6501307,118153.97601374,38746,FALSE,2,E07000227,E07000227.2
505033.06948061,118474.78771548,38747,FALSE,2,E07000227,E07000227.2
505238.12295314,118163.89744298,38748,FALSE,2,E07000227,E07000227.2
535586.14699246,139781.93188981,38749,FALSE,1,E07000228,E07000228.1
536080.44515323,139295.12101484,38750,FALSE,1,E07000228,E07000228.1
537687.94324637,139615.54208671,38751,FALSE,1,E07000228,E07000228.1
537762.64334267,139583.14126247,38752,FALSE,1,E07000228,E07000228.1
538763.24115015,139860.14994797,38753,FALSE,1,E07000228,E07000228.1
539557.43493353,139477.5507641,38754,FALSE,1,E07000228,E07000228.1
541925.41503502,139796.16710047,38755,FALSE,1,E07000228,E07000228.1
541833.31663192,138399.56378235,38756,FALSE,1,E07000228,E07000228.1
542048.60754678,137336.85881542,38757,FALSE,1,E07000228,E07000228.1
543218.80078805,136581.87438466,38758,FALSE,1,E07000228,E07000228.1
541886.11305913,136364.255251,38759,FALSE,1,E07000228,E07000228.1
541424.51526281,135745.75830739,38760,FALSE,1,E07000228,E07000228.1
540765.81639317,136486.251173,38761,FALSE,1,E07000228,E07000228.1
540468.12003656,135906.84444315,38762,FALSE,1,E07000228,E07000228.1
540858.51981542,135575.25241787,38763,FALSE,1,E07000228,E07000228.1
540330.82250027,135573.04883368,38764,FALSE,1,E07000228,E07000228.1
539381.71817011,134902.64310539,38765,FALSE,1,E07000228,E07000228.1
538648.02681468,134911.43506394,38766,FALSE,1,E07000228,E07000228.1
538324.32413324,134345.73432112,38767,FALSE,1,E07000228,E07000228.1
537990.32814667,134610.92590658,38768,FALSE,1,E07000228,E07000228.1
537617.12472597,134516.83014653,38769,FALSE,1,E07000228,E07000228.1
537858.02739995,134404.3238953,38770,FALSE,1,E07000228,E07000228.1
538326.11098044,132494.5336379,38771,FALSE,1,E07000228,E07000228.1
539281.90626027,132392.74019394,38772,FALSE,1,E07000228,E07000228.1
539175.70769827,131876.33713061,38773,FALSE,1,E07000228,E07000228.1
539557.9020723,131239.14286903,38774,FALSE,1,E07000228,E07000228.1
539688.39141113,130441.34219061,38775,FALSE,1,E07000228,E07000228.1
541223.59042723,130558.85083256,38776,FALSE,1,E07000228,E07000228.1
540821.28736371,129868.45510176,38777,FALSE,1,E07000228,E07000228.1
540079.88420772,129476.34126805,38778,FALSE,1,E07000228,E07000228.1
540162.47992845,128978.24452126,38779,FALSE,1,E07000228,E07000228.1
539762.08283321,128513.44454759,38780,FALSE,1,E07000228,E07000228.1
540216.17567326,128165.9474528,38781,FALSE,1,E07000228,E07000228.1
538817.17913362,127099.73139069,38782,FALSE,1,E07000228,E07000228.1
538828.07229125,126017.72816619,38783,FALSE,1,E07000228,E07000228.1
539266.36765487,125808.82840312,38784,FALSE,1,E07000228,E07000228.1
539013.45945756,124540.71967439,38785,FALSE,1,E07000228,E07000228.1
539274.9577463,124441.61848952,38786,FALSE,1,E07000228,E07000228.1
539068.84290816,122532.20711891,38787,FALSE,1,E07000228,E07000228.1
538767.04864885,121925.59168229,38788,FALSE,1,E07000228,E07000228.1
538068.44640945,121620.67954613,38789,FALSE,1,E07000228,E07000228.1
537192.55339574,122015.27457291,38790,FALSE,1,E07000228,E07000228.1
536043.56292867,121746.34135124,38791,FALSE,1,E07000228,E07000228.1
535510.75891482,123098.97305725,38792,FALSE,1,E07000228,E07000228.1
534579.5603313,123004.94925114,38793,FALSE,1,E07000228,E07000228.1
533963.67734825,121710.39931839,38794,FALSE,1,E07000228,E07000228.1
533282.77869019,121872.5961484,38795,FALSE,1,E07000228,E07000228.1
532417.98795591,121320.09343895,38796,FALSE,1,E07000228,E07000228.1
532371.58920391,120683.79314076,38797,FALSE,1,E07000228,E07000228.1
532366.49627755,120328.38376283,38798,FALSE,1,E07000228,E07000228.1
532780.59361719,120409.18746471,38799,FALSE,1,E07000228,E07000228.1
533077.39317353,119873.2769506,38800,FALSE,1,E07000228,E07000228.1
533244.00455476,117950.77073784,38801,FALSE,1,E07000228,E07000228.1
533199.31032173,117671.97005086,38802,FALSE,1,E07000228,E07000228.1
532305.81380815,117887.8834156,38803,FALSE,1,E07000228,E07000228.1
532181.21850743,117488.87759176,38804,FALSE,1,E07000228,E07000228.1
532401.31090656,117424.67358667,38805,FALSE,1,E07000228,E07000228.1
531654.53787507,114942.67105274,38806,FALSE,1,E07000228,E07000228.1
531374.44918281,112159.02574911,38807,FALSE,1,E07000228,E07000228.1
531279.75797323,111339.30664724,38808,FALSE,1,E07000228,E07000228.1
531135.66268933,111106.99820958,38809,FALSE,1,E07000228,E07000228.1
530603.46429021,111360.70408512,38810,FALSE,1,E07000228,E07000228.1
530051.06580093,111175.98780899,38811,FALSE,1,E07000228,E07000228.1
530035.17208155,110554.48593863,38812,FALSE,1,E07000228,E07000228.1
529085.77345946,110647.07301332,38813,FALSE,1,E07000228,E07000228.1
529093.83858352,111918.50564487,38814,FALSE,1,E07000228,E07000228.1
527940.34480286,111444.0849355,38815,FALSE,1,E07000228,E07000228.1
528000.16257115,110619.97403379,38816,FALSE,1,E07000228,E07000228.1
527463.0719615,109884.86085926,38817,FALSE,1,E07000228,E07000228.1
527620.67534587,109238.35237976,38818,FALSE,1,E07000228,E07000228.1
526824.66873235,109391.3475134,38819,FALSE,1,E07000228,E07000228.1
526552.35755939,110022.95089455,38820,FALSE,1,E07000228,E07000228.1
526373.46002813,109376.65053378,38821,FALSE,1,E07000228,E07000228.1
525775.75061591,109404.15151547,38822,FALSE,1,E07000228,E07000228.1
525744.44741489,109927.95507502,38823,FALSE,1,E07000228,E07000228.1
524851.93283514,110240.35363687,38824,FALSE,1,E07000228,E07000228.1
523998.53816935,109074.53232433,38825,FALSE,1,E07000228,E07000228.1
523321.93142907,109635.33062353,38826,FALSE,1,E07000228,E07000228.1
523633.22533947,110957.5471565,38827,FALSE,1,E07000228,E07000228.1
523548.22176387,113456.00782477,38828,FALSE,1,E07000228,E07000228.1
524968.53674249,113981.82953531,38829,FALSE,1,E07000228,E07000228.1
524566.73762646,114752.64419226,38830,FALSE,1,E07000228,E07000228.1
524330.93921205,116640.18526787,38831,FALSE,1,E07000228,E07000228.1
524837.94116305,117445.70667968,38832,FALSE,1,E07000228,E07000228.1
524798.14273839,118058.81499195,38833,FALSE,1,E07000228,E07000228.1
523815.13000755,118211.51760431,38834,FALSE,1,E07000228,E07000228.1
523593.83008823,120626.76147831,38835,FALSE,1,E07000228,E07000228.1
524362.64512182,122336.28531637,38836,FALSE,1,E07000228,E07000228.1
524257.44547695,122575.58786016,38837,FALSE,1,E07000228,E07000228.1
523501.93310714,122287.88041517,38838,FALSE,1,E07000228,E07000228.1
523479.03682832,122729.17776396,38839,FALSE,1,E07000228,E07000228.1
523876.23992085,122966.98585487,38840,FALSE,1,E07000228,E07000228.1
524125.83890552,124983.30226907,38841,FALSE,1,E07000228,E07000228.1
523171.32584078,125326.00001858,38842,FALSE,1,E07000228,E07000228.1
523773.52985846,126113.80328282,38843,FALSE,1,E07000228,E07000228.1
522891.42617546,126522.60357207,38844,FALSE,1,E07000228,E07000228.1
523008.92405289,127469.00888748,38845,FALSE,1,E07000228,E07000228.1
524248.42444174,127997.01825245,38846,FALSE,1,E07000228,E07000228.1
524447.52841736,127635.62065638,38847,FALSE,1,E07000228,E07000228.1
524955.22732888,128039.52021469,38848,FALSE,1,E07000228,E07000228.1
524412.42625607,128408.22385648,38849,FALSE,1,E07000228,E07000228.1
524900.42535165,129556.43466622,38850,FALSE,1,E07000228,E07000228.1
524651.9149499,130488.23220284,38851,FALSE,1,E07000228,E07000228.1
525397.82255026,130978.23898076,38852,FALSE,1,E07000228,E07000228.1
525316.1174371,132189.94876146,38853,FALSE,1,E07000228,E07000228.1
525327.02479108,133438.938668,38854,FALSE,1,E07000228,E07000228.1
526476.52134486,133418.34932087,38855,FALSE,1,E07000228,E07000228.1
528079.71850139,133874.94012733,38856,FALSE,1,E07000228,E07000228.1
528856.71825793,134232.93139673,38857,FALSE,1,E07000228,E07000228.1
528887.9257959,134262.83241422,38858,FALSE,1,E07000228,E07000228.1
529589.0198514,134953.52796782,38859,FALSE,1,E07000228,E07000228.1
529955.92459458,135400.02632533,38860,FALSE,1,E07000228,E07000228.1
530502.52437752,136506.31840769,38861,FALSE,1,E07000228,E07000228.1
530183.32609935,137878.58319155,38862,FALSE,1,E07000228,E07000228.1
530381.52886796,139747.90186195,38863,FALSE,1,E07000228,E07000228.1
530847.02835176,139461.89938173,38864,FALSE,1,E07000228,E07000228.1
531804.43220214,139722.51660669,38865,FALSE,1,E07000228,E07000228.1
533461.74194206,139411.41674434,38866,FALSE,1,E07000228,E07000228.1
533505.03715032,139443.71861262,38867,FALSE,1,E07000228,E07000228.1
534224.44792657,139899.83384852,38868,FALSE,1,E07000228,E07000228.1
535586.14699246,139781.93188981,38869,FALSE,1,E07000228,E07000228.1
514899.13704143,107463.3638168,38870,FALSE,1,E07000229,E07000229.1
515135.44263225,106585.76246684,38871,FALSE,1,E07000229,E07000229.1
515665.45441822,106173.46097562,38872,FALSE,1,E07000229,E07000229.1
515641.56626633,105288.76088519,38873,FALSE,1,E07000229,E07000229.1
516357.85034649,103854.30268202,38874,FALSE,1,E07000229,E07000229.1
517223.15750439,103698.5015643,38875,FALSE,1,E07000229,E07000229.1
517548.94338208,103313.19358563,38876,FALSE,1,E07000229,E07000229.1
515638.09465757,102585.36567667,38877,FALSE,1,E07000229,E07000229.1
514364.76504725,102192.43545375,38878,FALSE,1,E07000229,E07000229.1
513650.45727564,102040.62734413,38879,FALSE,1,E07000229,E07000229.1
512434.44035595,101888.11313873,38880,FALSE,1,E07000229,E07000229.1
510308.49856252,101563.37242149,38881,FALSE,1,E07000229,E07000229.1
509854.25571374,103132.41262287,38882,FALSE,1,E07000229,E07000229.1
509723.25816079,103589.14343557,38883,FALSE,1,E07000229,E07000229.1
509486.17258933,105237.95507679,38884,FALSE,1,E07000229,E07000229.1
509708.56969191,105338.96350534,38885,FALSE,1,E07000229,E07000229.1
509514.87169335,105631.05914886,38886,FALSE,1,E07000229,E07000229.1
511182.09661913,105757.93562079,38887,FALSE,1,E07000229,E07000229.1
511100.87577786,107931.93890892,38888,FALSE,1,E07000229,E07000229.1
512071.00032664,107065.95343057,38889,FALSE,1,E07000229,E07000229.1
512335.59439753,107333.84982629,38890,FALSE,1,E07000229,E07000229.1
514016.11232671,108327.56652616,38891,FALSE,1,E07000229,E07000229.1
514994.83431397,108049.56862392,38892,FALSE,1,E07000229,E07000229.1
514899.13704143,107463.3638168,38893,FALSE,1,E07000229,E07000229.1
394246.60625607,281664.31487163,38894,FALSE,1,E07000234,E07000234.1
394665.21124181,281591.20938199,38895,FALSE,1,E07000234,E07000234.1
395470.51381198,281915.52854882,38896,FALSE,1,E07000234,E07000234.1
395504.61731703,281622.2177042,38897,FALSE,1,E07000234,E07000234.1
395857.92530487,281610.42157822,38898,FALSE,1,E07000234,E07000234.1
395623.72188342,281124.71204442,38899,FALSE,1,E07000234,E07000234.1
395968.72709745,281063.30925971,38900,FALSE,1,E07000234,E07000234.1
396068.42193876,282447.53640893,38901,FALSE,1,E07000234,E07000234.1
397522.04854773,282621.74266521,38902,FALSE,1,E07000234,E07000234.1
397581.96316847,281063.1120888,38903,FALSE,1,E07000234,E07000234.1
398077.068047,281035.72109234,38904,FALSE,1,E07000234,E07000234.1
398413.25912956,281878.83626934,38905,FALSE,1,E07000234,E07000234.1
398941.86055211,281634.03482505,38906,FALSE,1,E07000234,E07000234.1
399434.66538868,280948.62158361,38907,FALSE,1,E07000234,E07000234.1
399778.35908827,281158.62808738,38908,FALSE,1,E07000234,E07000234.1
400296.87958035,279936.8234146,38909,FALSE,1,E07000234,E07000234.1
401046.66644829,279859.04762934,38910,FALSE,1,E07000234,E07000234.1
400247.21034931,279081.11758758,38911,FALSE,1,E07000234,E07000234.1
399468.62030506,279153.99106352,38912,FALSE,1,E07000234,E07000234.1
398903.14722049,278619.54565537,38913,FALSE,1,E07000234,E07000234.1
398223.92681374,278900.34374736,38914,FALSE,1,E07000234,E07000234.1
397905.6557857,278171.12935764,38915,FALSE,1,E07000234,E07000234.1
398689.48243952,277927.03026444,38916,FALSE,1,E07000234,E07000234.1
399324.33209792,276461.31226037,38917,FALSE,1,E07000234,E07000234.1
400279.31347989,275892.45124048,38918,FALSE,1,E07000234,E07000234.1
401083.88770857,276440.295483,38919,FALSE,1,E07000234,E07000234.1
402386.2535868,276827.13633276,38920,FALSE,1,E07000234,E07000234.1
402483.74689437,277130.03875138,38921,FALSE,1,E07000234,E07000234.1
402789.64955492,276785.93304653,38922,FALSE,1,E07000234,E07000234.1
402850.34963253,276771.63632385,38923,FALSE,1,E07000234,E07000234.1
403302.23814004,277264.63387474,38924,FALSE,1,E07000234,E07000234.1
404567.43959303,276580.71121375,38925,FALSE,1,E07000234,E07000234.1
405637.09944586,277800.51242208,38926,FALSE,1,E07000234,E07000234.1
405969.47000071,278832.20766137,38927,FALSE,1,E07000234,E07000234.1
406588.27942216,278352.60014935,38928,FALSE,1,E07000234,E07000234.1
407776.76864472,278525.58840507,38929,FALSE,1,E07000234,E07000234.1
407805.77472581,278527.48753988,38930,FALSE,1,E07000234,E07000234.1
408078.18506444,277984.08019831,38931,FALSE,1,E07000234,E07000234.1
409026.37438491,278533.48317804,38932,FALSE,1,E07000234,E07000234.1
410602.48765964,277945.90804207,38933,FALSE,1,E07000234,E07000234.1
409535.81081792,276213.29487961,38934,FALSE,1,E07000234,E07000234.1
